,business_id,category,star,BusinessAcceptsCreditCards,BusinessAcceptsBitcoin,RestaurantsPriceRange2,BikeParking,BusinessParking.garage,BusinessParking.street,BusinessParking.validated,BusinessParking.lot,BusinessParking.valet,RestaurantsDelivery,WiFi,ByAppointmentOnly,WheelchairAccessible,DogsAllowed,RestaurantsTakeOut,OutdoorSeating,Smoking,Alcohol,HappyHour,HasTV,CoatCheck,GoodForKids,Caters,RestaurantsGoodForGroups,RestaurantsReservations,GoodForMeal.dessert,GoodForMeal.latenight,GoodForMeal.lunch,GoodForMeal.dinner,GoodForMeal.brunch,GoodForMeal.breakfast,DriveThru,RestaurantsAttire,Ambience.touristy,Ambience.hipster,Ambience.romantic,Ambience.divey,Ambience.intimate,Ambience.trendy,Ambience.upscale,Ambience.classy,Ambience.casual,NoiseLevel,RestaurantsTableService,HairSpecializesIn.straightperms,HairSpecializesIn.coloring,HairSpecializesIn.extensions,HairSpecializesIn.africanamerican,HairSpecializesIn.curly,HairSpecializesIn.kids,HairSpecializesIn.perms,HairSpecializesIn.asian,BestNights.monday,BestNights.tuesday,BestNights.friday,BestNights.wednesday,BestNights.thursday,BestNights.sunday,BestNights.saturday,GoodForDancing,Music.dj,Music.background_music,Music.no_music,Music.jukebox,Music.live,Music.video,Music.karaoke,AcceptsInsurance,BYOBCorkage,Corkage,BusinessParking,AgesAllowed,BYOB
169,lI_MtIincsGqUGMmvzEZRw,"Seafood, American (New), Restaurants, Event Planning & Services, Canadian (New), Venues & Event Spaces, Lounges, Wedding Planning, Bars, Tapas/Small Plates, Nightlife",3.5,,,2,,False,False,False,False,False,True,u'free',,,,True,,,u'full_bar',,False,,False,False,True,True,,,,,,,,u'dressy',False,False,False,,False,False,False,True,False,u'loud',,,,,,,,,,,,,,,,,,False,False,False,False,True,False,False,,,,,,
170,uYqXjMzlZEvvrIkm8Nuyig,"Wedding Planning, Event Planning & Services, Party & Event Planning",5.0,True,False,,,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,lVrfQYpukUZ7pfyod55l_Q,"Wedding Planning, Venues & Event Spaces, Event Planning & Services, Party Supplies, Arts & Entertainment, Country Clubs, Party & Event Planning",3.0,True,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PjOP17L6nEJz7ZBB5k9eVQ,"Event Planning & Services, Venues & Event Spaces, Arts & Entertainment, Wedding Chapels, Fitness & Instruction, Recording & Rehearsal Studios, Active Life, Local Services, Dance Studios",4.5,True,False,,,False,True,False,True,False,,u'free',,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Cnv8D81dJUVmTYUQUEZ1Pg,"Wedding Planning, Event Planning & Services, Shopping, Flowers & Gifts, Florists",4.5,False,,2,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8q5W697uhUfU9BLOi-21hg,"Event Planning & Services, Party & Event Planning, Wedding Planning",4.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,h7PC9EFhuJcyO3lC1WJmNg,"Event Planning & Services, Shopping, Wedding Planning, Flowers & Gifts, Florists",5.0,True,,,,,,,,,None,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,IxT9Su8s35sZsXUYPyvO-Q,"Party & Event Planning, Wedding Planning, Party Supplies, Event Planning & Services, Party Equipment Rentals",3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,b7IZ49pqRYXnYhnhpgh57Q,"Beauty & Spas, Makeup Artists, Blow Dry/Out Services, Wedding Planning, Hair Stylists, Hair Salons, Event Planning & Services",5.0,False,,2,True,False,True,False,False,False,,u'free',True,False,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0CbIYxSEN_QV77jQ0Xga_g,"Recreation Centers, Active Life, Shared Office Spaces, Venues & Event Spaces, Wedding Chapels, Real Estate, Event Planning & Services, Home Services",4.0,True,,,,,,,,,,u'free',False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,InbjKr5R7JS_ncqwW63MDw,"Wedding Planning, Event Planning & Services, Party & Event Planning",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,et3AvIoGWOb8slm-Lk4_Lg,"Shopping, Event Planning & Services, Flowers & Gifts, Florists, Wedding Planning",2.0,True,,3,True,False,False,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,rCjrztZsEmJKLBgrgRRVog,"Arts & Crafts, Hobby Shops, Art Supplies, Home Decor, Gift Shops, Flowers & Gifts, Wedding Planning, Fabric Stores, Event Planning & Services, Home & Garden, Shopping, Framing",3.0,True,,1,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,eaYE0aC2vGiR5DR6VaGEUQ,"Hotels & Travel, Taxis, Hotels, Stadiums & Arenas, Airport Shuttles, Event Planning & Services, Bed & Breakfast, Transportation, Arts & Entertainment, Wedding Planning, Buses",5.0,,,,,,,,,,,u'no',,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,GP2edXU-UaF2v34IpiZGew,"Event Planning & Services, Bridal, Wedding Planning, Shopping, Local Services, Sewing & Alterations",3.5,True,,2,True,False,False,False,True,False,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,6yA_4tZVUSy2-TJD4Hv9Ow,"Gardeners, Home Services, Florists, Shopping, Wedding Planning, Gift Shops, Home & Garden, Flowers & Gifts, Nurseries & Gardening, Event Planning & Services",5.0,True,False,2,True,False,True,False,False,False,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,BDndChxoBQdlQGF_TC_JSQ,"Arts & Crafts, Shopping, Event Planning & Services, Wedding Planning, Fabric Stores, Home Decor, Art Supplies, Home & Garden, Hobby Shops",3.0,True,,2,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,qmSaDGY652JdFIf8wZkXhA,"Wedding Planning, Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Party & Event Planning, Vacation Rentals, Hotels",4.0,True,,,,,,,,,,u'free',,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,d41XhJB3KDK0Y343M9qzEQ,"Shopping, Wedding Planning, Florists, Event Planning & Services, Floral Designers, Flowers & Gifts",4.0,True,,2,True,False,True,False,True,False,None,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,FU51WelQcc09P9DJwoRmyA,"Party & Event Planning, DJs, Photo Booth Rentals, Event Planning & Services, Nightlife, Karaoke, Wedding Planning",5.0,True,False,2,True,False,False,False,False,False,,u'no',True,False,,,False,,u'full_bar',False,True,False,,,False,,,,,,,,,,False,False,False,False,False,False,False,False,False,u'very_loud',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,OZACI0EyulnetDzjTFmLiw,"Wedding Planning, Hotels & Travel, Pedicabs, Taxis, Tours, Event Planning & Services, Transportation",4.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,pu5hQNgG813O3qYDZL3eZA,"Wedding Planning, Event Planning & Services, Party & Event Planning",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2zs1-3q__FhGamwKcN3V5w,"Dry Cleaning, Shopping, Clothing Rental, Laundry Services, Local Services, Sewing & Alterations, Event Planning & Services, Fashion, Wedding Planning, Bridal",3.5,True,,2,True,False,False,False,True,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,nWlH0lgFWPFVmJpkCimktQ,"Event Photography, Photographers, Professional Services, Wedding Planning, Session Photography, Event Planning & Services",4.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,yYoXJvoMUQ8zV-__ZcQ7Lw,"Event Planning & Services, Caterers, Wedding Planning",5.0,True,,,,,,,,,True,u'free',True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,TKDsWRPHjReQHAcP4hIbaQ,"Wedding Planning, Event Planning & Services, Party & Event Planning",5.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,xCRWQqIofb-6GIzCbwNDiQ,"Cafes, Food, Restaurants, Event Planning & Services, Bakeries, Wedding Planning",4.5,True,False,3,True,False,False,False,True,False,True,u'no',,,,True,True,,u'none',,False,,True,False,False,False,True,False,False,False,False,False,,u'casual',False,False,False,False,False,False,False,True,True,u'quiet',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,rEUJ9LJuvnjNJNCdWz-yvw,"Party & Event Planning, Wedding Planning, Caterers, Event Planning & Services, Venues & Event Spaces, Education, Educational Services",3.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,jIi85GAi2GqXwplhO2wJ4w,"Flowers & Gifts, Florists, Event Planning & Services, Wedding Planning, Chiropractors, Party Equipment Rentals, Health & Medical, Party & Event Planning, Doctors, Shopping",4.5,True,,,True,,,,,,None,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,lzhEZ4c0VURVlP_jPUoTsQ,"Event Planning & Services, Party & Event Planning, Wedding Planning",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Sv6RhoHBMTGInn46LyQQhg,"Arts & Crafts, Art Supplies, Wedding Planning, Home & Garden, Shopping, Event Planning & Services, Hobby Shops, Home Decor",3.5,True,,2,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1CZ1jdG6RplCyfGTaa6N0g,"Specialty Food, Tobacco Shops, Chocolatiers & Shops, Event Planning & Services, Wedding Planning, Shopping, Flowers & Gifts, Floral Designers, Food, Florists",2.0,True,,2,True,False,False,False,False,False,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,oDWn8j937xFSN5K7VTC0RQ,"Flowers & Gifts, Home Decor, Shopping, Home & Garden, Arts & Crafts, Art Supplies, Hobby Shops, Wedding Planning, Event Planning & Services",3.5,True,,2,True,False,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,KV53JaExiYRbmhFVwNuGgg,"Wedding Planning, Event Planning & Services",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,g2SYLZtg-g-PrdFlldD_mA,"Hotels, Wedding Planning, Event Planning & Services, Venues & Event Spaces, Hotels & Travel",4.0,True,,2,,,,,,,,u'paid',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Cl4LFZixRJqgWO6MAr7fdQ,"Event Planning & Services, Cupcakes, Wedding Planning, Caterers, Food, Party & Event Planning, Bakeries",4.5,True,False,,True,False,False,False,True,False,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,aS3Fhk3YHgLvyqM98augMA,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels, Wedding Planning",4.5,True,,3,,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,ZrGir4JiVa-bDRNWCuU3Tw,"Floral Designers, Event Planning & Services, Florists, Shopping, Wedding Planning, Flowers & Gifts",4.5,True,,2,False,False,False,False,True,False,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,9btgs5NeIugrjnFpCuFu7Q,"Food, Event Planning & Services, Wedding Planning, Venues & Event Spaces",2.5,True,False,,,False,False,False,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Zdvnu_d4s-Vssv0grvblkA,"Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces, Wedding Planning",3.5,True,False,3,,,,,,,,u'free',,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,3CWlYraBYC-LsbVD988lZg,"Event Photography, Event Planning & Services, Photographers, Wedding Planning, Session Photography",5.0,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Qb3fN-9Cqt9ly5qOpyFEEg,"Italian, Venues & Event Spaces, American (Traditional), Event Planning & Services, Restaurants, Hotels & Travel, Soup, Wedding Planning, Bed & Breakfast, French, Hotels, American (New), Breakfast & Brunch",3.5,True,False,3,True,False,True,False,True,False,False,u'free',,False,False,True,True,,u'full_bar',True,True,True,False,False,True,True,False,False,False,True,False,False,,'dressy',False,False,False,False,False,False,False,False,False,u'average',True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,onb-qm3lfSCslnjjooMrQQ,"Bakeries, Food, Desserts, Event Planning & Services, Wedding Planning, Patisserie/Cake Shop",4.5,,,2,True,False,True,False,False,False,False,u'no',,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,E3ki0lUQs-Kli5OulhA5AA,"Event Planning & Services, Flowers & Gifts, Party Equipment Rentals, Florists, Wedding Planning, Shopping",4.0,True,,2,True,False,False,False,False,False,None,u'free',,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,8MSRmXqUfsopMdaAI9fMdA,"Caterers, Wedding Planning, Event Planning & Services",3.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,GLHtp3RzfwtNLgpP-2WIaA,"Wedding Planning, Florists, Party & Event Planning, Shopping, Floral Designers, Event Planning & Services, Flowers & Gifts, Wholesale Stores, Party Supplies, Gift Shops",3.0,True,,3,True,False,False,False,False,False,None,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,decVITq_fRLXsK1znrv1EA,"Party & Event Planning, Event Planning & Services, Nightlife, Arts & Entertainment, Karaoke, Wedding Planning, Photo Booth Rentals, Performing Arts, DJs",5.0,True,,2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,K6_MAS2AyChRlhxkXo6VIw,"Professional Services, Event Planning & Services, Wedding Planning, Graphic Design, Arts & Entertainment, Party & Event Planning, Caricatures, Performing Arts",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,he5x0d4v8V6ZXQsjLe_dQQ,"Wedding Planning, Event Planning & Services, Venues & Event Spaces, Caterers, Restaurants",4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,sLdYUSySoIJTPak48a0t7Q,"Party & Event Planning, Event Planning & Services, Wedding Planning",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,kqRmJd_CGZNeVss6uMsWEg,"Session Photography, Event Photography, Wedding Planning, Photographers, Event Planning & Services",4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,I0ax5oAkWn0NMVNP12P1Zw,"Venues & Event Spaces, Event Planning & Services, Wedding Planning",4.5,,,,,,,,,,,u'free',,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,wjWxW8UG8U3jQc0ZRb0L7w,"Wedding Planning, Day Spas, Beauty & Spas, Hair Salons, Event Planning & Services, Skin Care, Hair Stylists, Nail Salons, Massage",2.5,True,,2,False,False,False,False,True,False,,,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,ddTCI9S2SvNqZZbz4JiG2A,"Event Planning & Services, Wedding Planning, Party & Event Planning",5.0,True,False,,,,,,,,,u'no',True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,UsYkW-a66Azr9em1tOclyA,"Venues & Event Spaces, Fashion, Shopping, Sporting Goods, Nightlife, Specialty Schools, Sports Wear, Pilates, Dance Studios, Wedding Planning, Private Tutors, Dance Schools, Education, Fitness & Instruction, Event Planning & Services, Country Dance Halls, Yoga, Active Life",5.0,True,,,True,False,True,False,False,False,,,True,True,False,,False,,u'beer_and_wine',,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,b_SiCg4OnsnfrZ4xE11gHg,"Shopping, Event Planning & Services, Wedding Planning, Venues & Event Spaces, Florists, Flowers & Gifts",5.0,True,,2,True,False,False,False,True,False,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,l1IiHfqrAx7L45wM3pYsFw,"Active Life, Restaurants, Venues & Event Spaces, Boating, American (New), Boat Charters, Hotels & Travel, Event Planning & Services, Tours, Wedding Planning",4.0,True,False,3,,True,False,True,False,False,False,u'no',,,,False,True,,u'full_bar',,,,False,False,True,True,,,,,,,,u'casual',False,False,False,False,False,False,False,False,False,u'average',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,xFtlq2NCwLy5l9BEdRo6hw,"Wedding Planning, Party & Event Planning, Photo Booth Rentals, Videographers, DJs, Event Planning & Services, Home Services, Painters",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,t66gRNJGwJrvImDnV082_w,"Event Planning & Services, Personal Care Services, Health & Medical, Wedding Planning, Hospice, Home Health Care",4.5,True,,,,,,,,,,u'no',True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
232,owfQO_tqOMPGVV6IwpkJJA,"Floral Designers, Florists, Professional Services, Event Planning & Services, Wedding Planning, Shopping, Party & Event Planning, Party Equipment Rentals, Flowers & Gifts",4.5,True,False,2,False,False,False,False,False,False,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,BGlM1OHSlq-Asjyy3hjIsg,"Wedding Planning, Shopping, Event Planning & Services, Arts & Entertainment, Florists, Party & Event Planning, Flowers & Gifts",5.0,True,,3,,False,False,False,True,False,None,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,A9SHJ6_SfU6NQDUyfF4TJg,"Wedding Planning, Caterers, Party & Event Planning, Event Planning & Services",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,X-eNVECzScSxBnytH1k6RA,"Wedding Planning, Party & Event Planning, Event Planning & Services",4.0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1Msu1Bm0L5onRAjsCt_snw,"Wedding Planning, Event Planning & Services, Party & Event Planning",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,LKSuq1UPGi9TTf79tXEx2Q,"Event Planning & Services, Venues & Event Spaces, Wedding Planning",5.0,False,,,,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Jq0l2WJ01-iuIkVrVxjnzQ,"Makeup Artists, Beauty & Spas, Shopping, Cosmetics & Beauty Supply, Wedding Planning, Event Planning & Services, Eyebrow Services",5.0,True,,,False,,,,,,,u'free',True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,6FXH7I9LQVxL4-SAR1R2uQ,"Restaurants, Food, Bakeries, Event Planning & Services, Wedding Planning, Cupcakes",4.5,True,,3,True,False,True,False,False,False,True,,,,,,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,65z-CcLTy_KfzWFqj5FVlQ,"Shopping, Professional Services, Event Planning & Services, Florists, Wedding Planning, Flowers & Gifts",5.0,True,,2,False,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,xVuqLf8VXUBHUZltgJMKNA,"Nurseries & Gardening, Florists, Wedding Planning, Home & Garden, Flowers & Gifts, Event Planning & Services, Shopping, Christmas Trees",4.5,True,,2,True,False,False,False,True,False,None,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,jbaZ08FWKtkwiWwsVpbVpA,"Wedding Planning, Event Planning & Services, Venues & Event Spaces",5.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,wPFYs8KSw-K80WFSXFR_tg,"Floral Designers, Event Planning & Services, Florists, Shopping, Flowers & Gifts, Wedding Planning",5.0,True,,,False,,,,,,None,,True,False,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,57BotbNao-gU_scgAOtB9A,"Wedding Planning, Event Planning & Services, Venues & Event Spaces",4.5,True,,,,,,,,,,u'free',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,OEQNO-n9qtODAznX0WO0_g,"Sewing & Alterations, Local Services, Event Planning & Services, Shopping, Bridal, Wedding Planning",4.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,4_AXyjeo7uXEWfInBZJLVg,"Professional Services, Shopping, Hair Stylists, Hair Salons, Bridal, Beauty & Spas, Makeup Artists, Wedding Planning, Event Planning & Services",5.0,True,,2,True,False,False,False,True,False,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,False,True,False,False,True,,,,,,,,,,,,,,,,,,,,,
248,q1sJaqSWqSC3ohAjkS9CQw,"Makeup Artists, Nail Salons, Wedding Planning, Henna Artists, Nail Technicians, Party & Event Planning, Event Planning & Services, Face Painting, Tattoo, Beauty & Spas",5.0,True,False,2,True,False,False,False,True,False,,u'no',True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,CTJ9dl0iVhY16zB3mUeZrA,"Party & Event Planning, Event Planning & Services, Wedding Planning",4.5,True,,,,,,,,,,u'no',False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,zoV0izx4LlY9a9rl0MiVIg,"Gift Shops, Flowers & Gifts, Shopping, Florists, Wedding Planning, Floral Designers, Event Planning & Services",4.0,True,,2,True,False,False,False,True,False,None,u'no',,True,True,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,T_t1WUSMQ2IElbZoVWSjbg,"American (New), Wedding Chapels, Golf, Active Life, Event Planning & Services, Restaurants",3.5,True,,3,False,False,True,False,False,True,False,'free',,,,False,True,,u'full_bar',,True,,False,True,True,True,,,,,,,,'dressy',False,False,False,False,False,False,False,False,False,'quiet',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,BuTqiOQFrC9VqMwGj-hVTA,"Art Classes, Wedding Planning, Shopping, Flowers & Gifts, Event Planning & Services, Education, Florists",4.5,True,False,2,True,False,True,False,True,False,None,,,True,True,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,-rXN28OjNdHPfO_5AukK-Q,"Event Planning & Services, Wedding Planning",5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
